date,ACD,ADE,AED,AGC,AN1,ATJ,BCK,BHF,BTE,BVD,BVV,CKL,CPT,DBP,DFC,DGF,DHT,DID,DRT,DTM,DTZ,DVT,DYN,EBD,ECA,EDN,EDU,EGR,EIB,EML,ETN,EVM,FD1,FDG,FID,FLY,FNO,GAH,GBV,GMA,GPB,GPG,GPI,GPT,GPU,GVA,GZG,GZH,GZL,GZY,GZZ,HDD,HIZ,HJB,HKG,HOA,HPD,HPO,HSA,HTJ,HVU,IAE,IBB,ICC,ICD,ICH,IDY,IED,IEV,IJA,IJC,IJZ,IPB,IRT,IVY,IYB,JET,KIA,KIB,KOD,KRF,KUB,MAD,MBL,MD1,MD2,MET,MTD,MTV,MTX,NKP,NRC,NTI,NZH,OBP,ODG,OKD,OPB,OPF,OPL,OTM,PBR,PGD,PID,PPZ,RD1,RGD,RIK,RKC,RPC,RPD,RPM,RTD,RTG,RUT,SD1,SGK,SGT,SHE,SOS,SPR,SSK,SUA,SUB,SVB,TAR,TE3,TE4,TGA,TGR,TI3,TI4,TI7,TMC,TND,TPV,URA,VCY,YDP,YIT,YJH,YLC,YLO,YPC,YSH,YSU,YTV,YZC,YZH,YZT,ZBD,ZDD,ZDZ,ZFB,ZIH,ZMY
2026-07-13,5.818154,0.832778,110.021756,9.116441,106.688624,22.084481,2.017042,2.989084,4.889004,1.318278,3.501116,1.406772,3.954361,0.485382,3.129717,1.268258,1.118128,1.402326,1.193329,1.38495,5.08009,9.663523,4.549616,0.267018,1.903807,0.99807,3.495887,0.988601,0.664044,1.219928,,1.053897,1.895974,2.702293,1.001971,1.603699,0.197773,12.21416,13.291501,2.043222,11.678182,16.110102,17.860317,2.792445,20.416342,4.211059,7.038118,4.955205,5.441159,7.932916,6.740287,1.005919,2.046297,4.160813,1.389676,0.238269,0.207664,0.16326,1594.641301,1.855663,5.640201,2.025285,15.561877,1.305818,128.739021,2.197986,0.230995,1.012146,5.120748,13.96287,16.854736,14.00492,0.860321,7.706949,6.039076,5.943038,2.22117,4.338343,4.115188,0.978227,20.443022,0.724609,1.04471,0.276382,2.171946,2.10694,5.978778,1.230077,5.371755,5.317941,1.172595,12.051377,1.652628,3.397805,0.19786,1.127355,0.583896,13.064337,3.167364,9.148284,1.313989,5.37041,1.754564,1.790256,6.317811,1.799478,1.044648,5.747864,1.68655,5.096597,14.611284,4.177259,2.014989,5.796798,2.45137,0.0,,1.874565,3.54462,1.479744,1.343391,1.652568,0.570391,0.39232,9.237563,2.487029,39.405988,6.267662,0.461962,6.834599,0.116988,0.062795,76.049836,0.156936,1.443135,10.502734,1.813272,3.455624,2.147707,2.805705,3.876831,3.780497,5.540582,5.427328,0.967987,0.169688,2.983256,4.885053,11.126859,0.939164,657.807034,7.19606,12.396525,7.079361,,6.379483
2026-07-14,5.775776,0.839288,109.461846,9.129842,108.283285,21.825106,1.994815,2.981316,4.824515,1.319627,3.438713,1.391373,3.897725,0.48495,3.141775,1.263001,1.11197,1.407682,1.190251,1.387421,5.071467,9.621467,4.517181,0.263851,1.899701,0.995758,3.488974,0.981263,0.665821,1.226824,,1.052893,1.885796,2.695997,0.996029,1.583898,0.197171,12.181227,13.053927,2.04653,11.66769,16.345999,17.810148,2.774753,20.336916,4.193541,6.956308,4.921288,5.464863,7.852338,6.689284,1.003277,2.027181,4.151439,1.387259,0.235987,0.20744,0.16346,1589.284537,1.855522,5.610563,2.017816,15.516621,1.303799,128.74442,2.202204,0.228804,1.004548,5.102717,13.91586,16.488548,13.707052,0.855234,7.612568,5.930878,5.91077,2.19613,4.285945,4.115404,0.971814,20.502272,0.721408,1.031913,0.276645,2.171501,2.115745,5.939492,1.214168,5.363683,5.266251,1.165173,11.922394,1.622246,3.37156,0.197657,1.124399,0.58032,13.039299,3.151336,9.100227,1.30683,5.408066,1.708892,1.790914,6.324725,1.800588,1.046972,5.7184,1.684777,5.079666,14.617162,4.160546,1.994667,5.724522,2.412025,0.0,,1.839439,3.503024,1.479823,1.361004,1.650598,0.570626,0.389331,9.186171,2.501862,39.058538,6.275746,0.462163,6.788612,0.116988,0.062872,75.90927,0.157761,1.444654,10.52404,1.785339,3.434804,2.125702,2.759439,3.840109,3.791512,5.513947,5.411887,0.955394,0.168836,2.9992,4.835819,11.126859,0.923916,653.538882,7.187321,12.268025,7.012424,,6.385745
2026-07-16,5.817376,0.844879,109.69423,9.135071,108.914085,21.827587,1.999711,2.992267,4.808425,1.320895,3.466439,1.405934,3.929554,0.485885,3.155105,1.264935,1.107482,1.414207,1.187632,1.393267,5.051189,9.580359,4.516053,0.261063,1.894284,0.996741,3.490327,0.981275,0.666146,1.226487,,1.062009,1.888742,2.686605,0.998979,1.573771,0.196684,12.217793,13.051837,2.05246,11.696106,16.115797,17.863333,2.775803,20.426498,4.212951,6.951009,4.967982,5.494347,7.741509,6.68199,1.011133,2.03249,4.180278,1.408329,0.235543,0.208141,0.163533,1596.600647,1.852647,5.630137,2.016786,15.508445,1.308881,128.957551,2.219186,0.229996,1.006351,5.089157,13.934997,16.617239,13.879971,0.858107,7.651269,5.942717,5.940504,2.201007,4.294631,4.182458,0.980833,20.52768,0.724123,1.032677,0.277198,2.182893,2.128834,5.94489,1.225422,5.353356,5.283829,1.156193,12.010821,1.629882,3.377325,0.197267,1.12613,0.581893,13.089927,3.153083,9.068585,1.298234,5.454672,1.713157,1.797065,6.338609,1.811527,1.054612,5.735317,1.684229,5.100818,14.712349,4.130481,2.001582,5.735972,2.411916,0.0,,1.876242,3.505679,1.483918,1.350377,1.634257,0.571625,0.389822,9.21062,2.509314,39.011906,6.288815,0.463783,6.680456,0.117246,0.062966,75.935073,0.157807,1.447689,10.562257,1.803537,3.427819,2.132907,2.798407,3.870801,3.798197,5.524377,5.468565,0.973961,0.168553,3.029948,4.859229,11.066755,0.925276,656.517181,7.200109,12.41159,7.031163,,6.3442
2026-07-17,5.915332,0.852225,110.541847,9.144175,111.182678,22.270502,2.000384,3.02425,4.803921,1.325755,3.424645,1.39755,3.828247,0.487454,3.177265,1.268602,1.101662,1.406577,1.183657,1.419946,5.068404,9.572433,4.527523,0.26353,1.918617,1.002834,3.499429,0.9891,0.668272,1.235281,,1.051985,1.917653,2.691942,1.012413,1.562125,0.198077,12.270443,12.877843,2.08065,11.724455,16.53089,17.940378,2.762508,20.523759,4.185701,7.114061,4.907889,5.535015,7.843182,6.760591,1.017113,2.040287,4.188131,1.429585,0.232607,0.21017,0.163624,1610.286588,1.840772,5.680501,2.055623,15.572371,1.320536,129.084641,2.243462,0.229563,1.019371,5.055613,14.08275,16.011092,13.844612,0.873159,7.523964,5.882464,5.970661,2.197853,4.311101,4.164488,0.969953,20.626767,0.722009,1.05108,0.277479,2.168374,2.112694,5.996226,1.195142,5.378952,5.206611,1.141742,12.185292,1.565713,3.444793,0.198641,1.13316,0.589553,13.163435,3.120564,9.124736,1.301328,5.48145,1.717117,1.810021,6.345774,1.825712,1.067974,5.718181,1.686874,5.119782,14.649874,4.188498,1.952832,5.617322,2.373677,0.0,,1.867687,3.564228,1.533603,1.353287,1.66251,0.57297,0.395477,9.366556,2.531685,39.152828,6.303118,0.469902,6.742332,0.120182,0.06311,76.156372,0.15968,1.449203,10.645816,1.762171,3.437294,2.134907,2.694221,3.83956,3.83454,5.478378,5.448767,0.93228,0.169518,3.041562,4.83719,11.045023,0.89621,663.23473,7.232681,12.726394,7.022547,,6.264655
2026-07-20,5.928087,0.855977,109.384145,9.159949,109.252881,22.010732,1.937207,3.014901,4.791754,1.328547,3.401571,1.382916,3.742945,0.487814,3.183785,1.262475,1.097954,1.400277,1.164931,1.419001,4.962934,9.343901,4.435645,0.256711,1.906481,0.997001,3.492215,0.975775,0.671373,1.246599,,1.045871,1.922,2.697138,1.008784,1.544429,0.196032,12.257221,12.495013,2.078498,11.740139,16.653154,17.923945,2.680301,20.420689,4.08085,7.121845,4.8161,5.565199,7.785499,6.655992,1.01116,2.000759,4.179658,1.410617,0.225801,0.209109,0.16419,1607.628163,1.812694,5.670183,2.049869,15.521577,1.316435,129.423584,2.237832,0.227894,1.00486,5.054497,13.973929,15.436669,13.771382,0.868542,7.460109,5.68054,5.941821,2.192916,4.311903,4.09698,0.953293,20.590621,0.719455,1.03807,0.278325,2.173436,2.124221,5.845076,1.177836,5.271255,5.052141,1.135961,12.013717,1.538854,3.39192,0.198903,1.135144,0.586738,13.096598,3.056992,9.096529,1.296561,5.467574,1.728,1.818898,6.366597,1.834237,1.090268,5.691696,1.679391,5.073099,14.538892,4.195734,1.91187,5.487876,2.359637,0.0,,1.854732,3.521264,1.538423,1.352613,1.66934,0.573167,0.39072,9.317932,2.539823,38.781322,6.320518,0.471874,6.712063,0.118485,0.063146,76.052025,0.160446,1.45356,10.64325,1.728632,3.356593,2.100516,2.587454,3.760042,3.869204,5.335211,5.371024,0.901791,0.16903,3.051052,4.723094,10.836343,0.871981,662.258798,7.233683,12.618285,6.831734,,6.113799
2026-07-21,5.960106,0.85576,109.875507,9.175369,110.473708,22.379037,1.975335,3.027848,4.819678,1.327597,3.407464,1.395768,3.782357,0.488954,3.193305,1.259485,1.09657,1.411452,1.17687,1.42509,5.037858,9.450009,4.48756,0.256707,1.922157,0.999481,3.494078,0.987803,0.66919,1.246558,,1.050775,1.936741,2.70905,1.014353,1.553522,0.197332,12.288407,12.811866,2.102722,11.756327,16.331028,17.969399,2.736594,20.495125,4.142486,7.145909,4.863682,5.601987,7.764221,6.670061,1.018607,2.031949,4.201059,1.429545,0.230922,0.208729,0.164038,1607.579301,1.825004,5.663171,2.073181,15.490636,1.324359,129.556076,2.265433,0.229688,1.015337,5.075633,14.027137,15.901167,13.9393,0.871724,7.492261,5.834365,5.978704,2.192504,4.295512,4.146133,0.982893,20.661926,0.721351,1.048534,0.27861,2.176644,2.119522,5.939385,1.174666,5.353882,5.179173,1.1297,12.019288,1.525737,3.443401,0.198993,1.141289,0.592284,13.09427,3.095703,9.128468,1.293073,5.462292,1.72809,1.827259,6.373002,1.829068,1.080275,5.684274,1.678775,5.095884,14.592663,4.16504,1.948463,5.561543,2.377598,0.0,,1.87231,3.56018,1.526046,1.349345,1.666771,0.573571,0.392881,9.341419,2.555393,38.939708,6.325793,0.47171,6.695782,0.118485,0.06306,76.122998,0.161084,1.454776,10.642285,1.744239,3.403842,2.132003,2.67457,3.801919,3.902377,5.442902,5.460556,0.934078,0.169066,3.059374,4.805182,10.836343,0.897361,664.598913,7.242258,13.043752,7.02524,,6.197347
2026-07-22,5.904264,0.857735,110.053736,9.180027,109.741701,22.318938,1.9996,3.027441,4.833712,1.331531,3.426153,1.410841,3.869903,0.489294,3.18851,1.256955,1.094058,1.418753,1.180002,1.423031,5.06026,9.492881,4.487958,0.25794,1.924072,0.999502,3.497388,0.985773,0.669921,1.242753,,1.06122,1.931247,2.70781,1.016283,1.549891,0.197477,12.302151,13.041987,2.111492,11.768336,16.126233,17.988019,2.753198,20.516142,4.154152,7.062251,4.867793,5.599977,7.722761,6.745978,1.020863,2.031498,4.23224,1.431014,0.23351,0.209002,0.164479,1612.158213,1.843475,5.643213,2.075526,15.46602,1.323096,129.747537,2.274845,0.231101,1.011447,5.044834,13.992389,16.123772,13.780558,0.870403,7.585337,5.972742,5.968877,2.19992,4.270367,4.147804,0.984977,20.675965,0.724406,1.039485,0.278892,2.205387,2.147701,5.963816,1.184599,5.373414,5.22545,1.134447,11.967985,1.546105,3.44351,0.199198,1.138537,0.590575,13.095474,3.127374,9.169624,1.294325,5.4896,1.731817,1.843043,6.379603,1.839642,1.075062,5.69593,1.68235,5.102816,14.642168,4.152111,1.981982,5.672936,2.384884,0.998332,,1.852486,3.547812,1.51328,1.342568,1.656251,0.574652,0.392987,9.292558,2.561223,38.960165,6.332852,0.47473,6.647881,0.115197,0.062942,76.195544,0.161316,1.456302,10.71148,1.781339,3.427842,2.135455,2.722129,3.833006,3.908174,5.48346,5.477448,0.94898,0.169172,3.066829,4.864324,10.573837,0.911614,661.662064,7.243633,13.026057,7.10641,,6.245274
2026-07-23,5.944236,0.85619,111.328195,9.182818,110.434493,22.396451,2.015171,3.046736,4.802408,1.335186,3.426606,1.431049,3.909807,0.489758,3.222326,1.262933,1.106267,1.42475,1.184596,1.434339,5.103387,9.539751,4.512772,0.25814,1.942045,1.002204,3.5094,0.991455,0.66922,1.246745,,1.083295,1.946018,2.703452,1.020558,1.585531,0.198262,12.347815,13.159147,2.105896,11.789594,16.248177,18.049161,2.767281,20.629639,4.185182,7.077394,4.915001,5.642015,7.711802,6.772062,1.02492,2.032496,4.320542,1.447386,0.234754,0.209291,0.164781,1615.271739,1.841901,5.65894,2.084617,15.539964,1.327338,129.956458,2.288575,0.231333,1.018883,5.124777,14.011241,16.361375,13.685365,0.875664,7.640122,6.001942,6.002386,2.234211,4.274858,4.169229,0.99731,20.706208,0.726331,1.042068,0.279174,2.226145,2.165463,5.935565,1.215058,5.386863,5.236145,1.139709,11.99526,1.562164,3.47135,0.199484,1.140815,0.594684,13.184183,3.134868,9.215685,1.293233,5.534133,1.732702,1.843154,6.38609,1.843864,1.070675,5.717362,1.690782,5.140226,14.748481,4.151792,2.003821,5.723484,2.403548,1.002238,,1.842046,3.578742,1.515887,1.333928,1.659012,0.576032,0.394265,9.321924,2.581611,39.249279,6.33853,0.476741,6.648748,0.115682,0.063065,76.458802,0.161322,1.457834,10.740413,1.816955,3.432356,2.159386,2.745296,3.859364,3.933986,5.577309,5.519637,0.963163,0.169537,3.096012,4.898733,10.58327,0.929508,661.370955,7.248937,12.914646,7.200415,,6.274757
2026-07-24,5.885744,0.855924,111.135009,9.185059,109.564794,22.179288,2.001499,3.032503,4.763193,1.340693,3.416387,1.421805,3.893442,0.489899,3.216466,1.26566,1.119923,1.427909,1.177705,1.417747,5.081049,9.462306,4.443567,0.258877,1.925237,1.002533,3.508508,0.98757,0.671235,1.239687,,1.090632,1.936986,2.697433,1.015849,1.601809,0.197334,12.333171,13.225187,2.106124,11.79531,15.88727,18.020872,2.742773,20.58317,4.128029,7.0757,4.907301,5.65097,7.535702,6.72038,1.025574,2.020886,4.377292,1.440949,0.233238,0.208703,0.164774,1618.007493,1.822129,5.623668,2.07998,15.472517,1.326248,129.996226,2.293765,0.231085,1.013085,5.17455,13.919108,16.34766,13.579845,0.875148,7.598678,5.952754,5.826868,2.273682,4.242163,4.13244,1.00487,20.709636,0.723422,1.030271,0.279456,2.234947,2.179968,5.851482,1.214911,5.350185,5.227518,1.130578,11.998799,1.547126,3.423336,0.199187,1.142578,0.591842,13.157286,3.130028,9.190124,1.257103,5.556945,1.737433,1.836364,6.392615,1.867775,1.074468,5.709366,1.696753,5.102358,14.734264,4.183741,1.99518,5.705364,2.397382,0.996169,,1.821461,3.53875,1.507579,1.31936,1.651091,0.574762,0.39076,9.276197,2.550796,39.203133,6.339674,0.474733,6.509694,0.114919,0.06315,76.437775,0.161406,1.459372,10.631059,1.811485,3.392175,2.161564,2.752672,3.851884,3.933917,5.496939,5.446828,0.969688,0.169123,3.109277,4.880951,10.550695,0.931631,659.068895,7.247981,12.870532,7.243785,,6.268546
2026-07-27,5.87035,0.855094,110.363837,9.195413,109.161385,21.947751,1.971688,3.014878,4.719461,1.337109,3.368235,1.407112,3.808983,0.489566,3.194108,1.266877,1.122346,1.427799,1.169662,1.412828,5.066533,9.378811,4.391352,0.259598,1.917101,1.00149,3.513007,0.978943,0.672818,1.253898,,1.082813,1.923804,2.693739,1.012199,1.597757,0.196495,12.334468,13.041755,2.091163,11.812177,15.793275,18.023845,2.704805,20.569206,4.060437,7.103876,4.834424,5.633594,7.579003,6.702138,1.022821,2.005009,4.409161,1.438459,0.229616,0.207752,0.165105,1611.251844,1.801903,5.627451,2.075483,15.469276,1.321921,130.352394,2.286796,0.229771,1.007833,5.198354,13.843244,15.938294,13.534173,0.871574,7.522979,5.839828,5.799873,2.272119,4.245904,4.099539,1.005704,20.644726,0.72296,1.020852,0.28031,2.245314,2.19319,5.792503,1.188667,5.329673,5.134357,1.116591,11.864148,1.518464,3.406125,0.199382,1.142274,0.590594,13.104784,3.094841,9.124818,1.241879,5.541787,1.739183,1.830279,6.412893,1.869324,1.076495,5.671485,1.694852,5.084136,14.675967,4.143881,1.944272,5.60772,2.37351,0.99741,,1.813469,3.509774,1.510565,1.309582,1.663609,0.575744,0.388087,9.21857,2.540242,39.083325,6.351161,0.472844,6.553687,0.114421,0.063299,76.530694,0.161317,1.463972,10.593091,1.773295,3.352301,2.153019,2.697698,3.798693,3.922899,5.461234,5.404095,0.946767,0.168931,3.093027,4.820167,10.5473,0.909932,658.356234,7.247147,12.746228,7.157691,,6.141173
2026-07-28,5.873646,0.856414,109.234711,9.21384,108.738131,21.681392,1.959493,3.007814,4.752988,1.337603,3.335844,1.40244,3.701414,0.488683,3.186141,1.267301,1.129981,1.428997,1.166539,1.40805,5.063896,9.353813,4.393778,0.258871,1.908276,0.99936,3.518305,0.974667,0.671332,1.256041,,1.076284,1.92519,2.699177,1.004177,1.605228,0.197118,12.327676,12.903198,2.078035,11.82133,16.154513,18.013384,2.694751,20.519293,4.042149,7.133279,4.783082,5.639392,7.758105,6.779896,1.017157,2.003215,4.420075,1.420297,0.227945,0.205599,0.16515,1593.010994,1.783524,5.619365,2.065295,15.598631,1.31789,130.543155,2.276365,0.229058,1.002875,5.240336,13.749979,15.607125,13.61445,0.872156,7.41904,5.834349,5.781587,2.272318,4.24075,4.09456,0.996313,20.584505,0.72491,1.017625,0.280598,2.208396,2.165949,5.788798,1.182688,5.324767,5.101502,1.114016,11.738988,1.496609,3.377061,0.199514,1.139281,0.584978,13.041883,3.070937,9.157633,1.248607,5.545299,1.741311,1.834159,6.420166,1.861802,1.078667,5.650307,1.690957,5.093577,14.527127,4.186802,1.901397,5.454683,2.361845,0.997511,,1.820429,3.490045,1.521259,1.337064,1.674454,0.576854,0.383448,9.161429,2.541823,38.91916,6.360328,0.470989,6.702578,0.113852,0.063328,76.653117,0.161222,1.465515,10.554437,1.777322,3.324592,2.130734,2.61626,3.767966,3.905651,5.405131,5.381732,0.921856,0.168915,3.096505,4.793901,10.429959,0.890821,655.821454,7.249958,12.587858,7.074884,0.0,6.038569
2026-07-29,5.840989,0.857434,108.220209,9.220253,108.669904,21.674917,1.908722,2.996462,4.730756,1.33474,3.22133,1.385036,3.59389,0.489281,3.216613,1.28824,1.131924,1.426808,1.153079,1.421659,4.966051,9.1487,4.346237,0.258144,1.907107,1.000005,3.518103,0.972809,0.673088,1.257482,,1.064785,1.936647,2.695496,1.000393,1.593175,0.197319,12.310349,12.535348,2.069016,11.831039,16.48612,17.9905,2.605069,20.468492,3.964798,7.159072,4.671804,5.686003,7.818006,6.74565,1.01255,1.967711,4.430032,1.408571,0.223119,0.204728,0.165015,1586.050451,1.786658,5.609139,2.050854,15.608096,1.314724,130.596319,2.271795,0.226576,1.000467,5.222052,13.668433,14.920424,13.315827,0.873726,7.27258,5.642876,5.764736,2.264357,4.250309,4.001105,0.967484,20.549058,0.723947,1.013338,0.280882,2.195547,2.152216,5.714107,1.151716,5.255475,4.969061,1.087887,11.607656,1.428817,3.376879,0.199502,1.13532,0.583683,13.014177,3.010175,9.111249,1.242989,5.521181,1.751224,1.842917,6.426968,1.864236,1.082756,5.644889,1.688139,5.060725,14.389722,4.201372,1.843214,5.282817,2.320589,0.992493,,1.777671,3.484347,1.537871,1.346449,1.697051,0.577572,0.381326,9.133823,2.572717,38.810335,6.363749,0.472135,6.802587,0.113852,0.063398,76.620895,0.161271,1.467058,10.540948,1.720617,3.274459,2.108371,2.497758,3.669374,3.918036,5.273606,5.311169,0.878652,0.169017,3.119678,4.670919,10.429959,0.851577,655.54114,7.254241,12.391454,6.872524,0.0,5.902413
2026-07-30,5.783094,0.859585,106.870136,9.226264,108.324204,21.606939,1.898214,2.968924,4.813414,1.33183,3.221958,1.378924,3.513998,0.488109,3.18405,1.301334,1.131348,1.419608,1.152806,1.41717,4.955663,9.128868,4.353431,0.258532,1.879438,0.996289,3.51769,0.966506,0.676533,1.244606,0.0,1.05939,1.929676,2.673179,0.989828,1.58453,0.196419,12.272599,12.499259,2.064809,11.820394,16.685475,17.941287,2.58717,20.336496,3.986662,7.182045,4.654442,5.673512,7.848952,6.720439,1.00866,1.956285,4.409073,1.393166,0.222497,0.204455,0.164935,1584.920994,1.799522,5.563903,2.035245,15.622636,1.307019,130.718768,2.269714,0.226205,0.992286,5.178178,13.58415,14.820931,13.411825,0.869207,7.316633,5.672189,5.720881,2.236852,4.255571,3.969568,0.961757,20.556677,0.721085,1.001046,0.281167,2.184672,2.141571,5.736032,1.147073,5.233232,4.943785,1.087387,11.352237,1.422159,3.343897,0.198888,1.129768,0.579291,12.904971,2.99601,9.08767,1.245834,5.444134,1.762987,1.843831,6.434278,1.84443,1.081742,5.515065,1.681739,5.050547,14.190679,4.213794,1.803378,5.172617,2.31487,0.978009,0.0,1.797233,3.452975,1.551962,1.3516,1.698785,0.576779,0.377658,9.065278,2.550908,38.59964,6.370726,0.468137,6.855684,0.11147,0.063442,76.591826,0.160754,1.468602,10.45505,1.697674,3.276202,2.098229,2.467905,3.667313,3.892938,5.270095,5.286157,0.882866,0.16853,3.09887,4.653658,10.033685,0.853794,650.480471,7.233455,12.149171,6.830826,0.0,5.865934
2026-07-31,5.742162,0.862438,106.441737,9.235505,108.391402,21.374291,1.901056,2.973105,4.841513,1.333063,3.241901,1.419836,3.636476,0.487215,3.165083,1.311398,1.115177,1.417557,1.151259,1.39016,4.943078,9.111512,4.366615,0.260072,1.857682,0.991288,3.509978,0.960347,0.671816,1.235307,0.0,1.067398,1.931223,2.657956,0.978695,1.553546,0.195989,12.243347,12.593866,2.064932,11.809711,16.520293,17.899603,2.595385,20.242815,4.022749,7.104074,4.702887,5.648264,7.795638,6.699388,1.006885,1.956323,4.369742,1.379798,0.223833,0.203583,0.165181,1574.59647,1.796183,5.551786,2.016148,15.60805,1.300702,130.872008,2.283249,0.227129,0.982445,5.120162,13.463184,14.881548,13.34435,0.859604,7.302826,5.686703,5.686072,2.209815,4.280075,3.990654,0.971687,20.506129,0.725181,0.98746,0.281452,2.162729,2.126765,5.738144,1.154141,5.228942,4.988922,1.090596,11.19843,1.437538,3.319709,0.197989,1.135824,0.57246,12.86733,3.012693,9.111298,1.23491,5.411567,1.756378,1.846896,6.441047,1.852425,1.095387,5.536613,1.679319,5.12919,14.384862,4.170301,1.854587,5.35145,2.29551,0.975104,0.0,1.796386,3.415961,1.512418,1.327729,1.682494,0.576444,0.373578,9.048638,2.542653,38.320048,6.371768,0.467097,6.808742,0.110389,0.063495,76.421675,0.161069,1.470164,10.45607,1.736456,3.284541,2.079485,2.51979,3.722453,3.872203,5.265368,5.252614,0.904211,0.167979,3.084665,4.66358,9.791329,0.874831,645.313968,7.225819,12.145805,6.859282,0.0,6.01966
2026-08-03,5.82753,0.869681,107.383569,9.249466,108.322649,21.680952,1.937333,2.985747,4.841851,1.347802,3.330824,1.433642,3.660437,0.489456,3.147162,1.326108,1.127601,1.431022,1.175636,1.402255,5.087854,9.223734,4.410049,0.258763,1.906856,0.998371,3.520914,0.977235,0.669562,1.230539,0.0,1.069942,1.931123,2.674279,0.984692,1.578653,0.197178,12.307323,12.911343,2.073473,11.856195,16.531654,17.996617,2.694584,20.385395,4.077028,7.062319,4.780549,5.588399,7.83447,6.775598,1.01754,1.977811,4.410833,1.417666,0.228588,0.206448,0.165381,1590.159853,1.799693,5.582294,2.033348,15.641099,1.305688,131.225265,2.312721,0.230178,0.995099,5.179346,13.607234,15.437387,13.602021,0.867104,7.485362,5.757041,5.711723,2.24353,4.278299,4.025495,0.976882,20.583924,0.727793,1.001753,0.282312,2.174697,2.131017,5.822138,1.155198,5.341715,5.096663,1.100743,11.340513,1.476683,3.349617,0.199272,1.138705,0.579241,12.919905,3.078858,9.139795,1.253154,5.444866,1.744403,1.863787,6.461626,1.849342,1.094968,5.558657,1.692436,5.196219,14.538984,4.175326,1.912086,5.398944,2.346974,0.97894,0.0,1.819671,3.447065,1.517482,1.330736,1.676464,0.578917,0.378616,9.124909,2.516988,38.588471,6.39357,0.469691,6.835346,0.112626,0.063683,76.655527,0.16178,1.474833,10.494619,1.722871,3.341554,2.118605,2.588412,3.781176,3.841045,5.350299,5.316331,0.927552,0.169032,3.043183,4.768626,10.068558,0.902646,652.729291,7.26722,12.2933,7.027924,0.0,6.104741
2026-08-04,5.857766,0.873691,107.77565,9.266617,108.201278,21.612699,1.957782,2.990947,4.890754,1.357873,3.315035,1.436824,3.647482,0.490266,3.134916,1.341481,1.144594,1.434565,1.185136,1.403411,5.201581,9.305464,4.428387,0.259771,1.920878,0.999266,3.528241,0.978691,0.666939,1.238181,0.0,1.071835,1.938082,2.674999,0.990304,1.603004,0.197962,12.36027,12.918922,2.0687,11.882505,16.992071,18.072137,2.710721,20.54123,4.076046,7.019026,4.793026,5.580844,7.965992,6.878446,1.01968,1.992134,4.455978,1.440253,0.231614,0.207037,0.165827,1588.7292,1.832307,5.595115,2.039703,15.676033,1.307553,131.488741,2.338692,0.229171,1.00259,5.261492,13.619177,15.164709,13.777266,0.870612,7.444393,5.739045,5.726813,2.287687,4.269733,4.097635,0.972135,20.601777,0.730487,1.012658,0.282601,2.178578,2.142273,5.92106,1.151671,5.430093,5.134239,1.101955,11.408242,1.473041,3.376068,0.200365,1.140653,0.582138,13.005862,3.090147,9.150774,1.261051,5.494633,1.737241,1.854335,6.468482,1.862184,1.099896,5.569354,1.696578,5.264616,14.602399,4.18682,1.955052,5.436266,2.348585,0.982666,0.0,1.850523,3.47315,1.517177,1.333973,1.683275,0.581385,0.3802,9.157592,2.495758,38.63249,6.404558,0.470653,6.948995,0.113613,0.063764,76.806016,0.163441,1.476392,10.489108,1.75584,3.371554,2.120935,2.513252,3.770204,3.852483,5.382587,5.366107,0.910653,0.169317,3.036919,4.755684,10.368893,0.896636,656.48043,7.29072,12.173646,7.005534,0.0,6.199939
2026-08-05,5.921269,0.874014,109.797504,9.275764,109.503811,22.004308,2.006972,3.020614,4.978346,1.377376,3.461194,1.480237,3.769653,0.492679,3.130985,1.357489,1.175882,1.4555,1.211619,1.413859,5.401655,9.549847,4.49268,0.260892,1.953343,1.004586,3.540459,0.994203,0.668097,1.233921,0.0,1.085272,1.952072,2.65317,1.003562,1.65135,0.199095,12.458968,13.250031,2.079793,11.925934,17.261298,18.214185,2.799367,20.779308,4.153552,7.077399,4.931075,5.562624,7.984487,6.945407,1.027045,2.035644,4.562634,1.457537,0.241592,0.208884,0.166109,1599.497606,1.916797,5.635343,2.07228,15.702259,1.320351,131.706725,2.367817,0.231411,1.018972,5.351766,13.777516,15.922651,14.24503,0.876282,7.73281,5.880643,5.769381,2.354613,4.327087,4.217579,0.982322,20.676838,0.737816,1.029471,0.282889,2.20648,2.165897,6.045349,1.200585,5.543117,5.309813,1.135097,11.585964,1.554463,3.437764,0.201377,1.14652,0.588762,13.090182,3.167896,9.187601,1.264456,5.573254,1.741676,1.853876,6.475915,1.870086,1.104707,5.622917,1.703687,5.319758,14.795447,4.202088,2.039148,5.660485,2.450206,0.996496,0.0,1.919363,3.53421,1.525518,1.337438,1.684378,0.583864,0.385116,9.269287,2.488518,38.956903,6.416091,0.4745,6.973587,0.114702,0.063811,77.094877,0.163998,1.477963,10.544495,1.804165,3.429576,2.162098,2.672666,3.876399,3.826704,5.576525,5.46381,0.960716,0.170312,3.013248,4.898671,10.585595,0.949385,662.440749,7.316033,12.298065,7.249449,0.0,6.490479
